Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Liberia,LBR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,0.297,,,,0.274,,0.274,,,,,,
Liberia,LBR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,0.041,,,,,,,,,,,,
Liberia,LBR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,,,0.7,0.8,,,,,,
Liberia,LBR,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,,-13.34470057,-5.225853808,-38.35382876,51.27184922,2.685557168,2.386373233,10.23554559,1.692863043,3.437083937,1.091697327,8.969666064,-0.849929082,6.302635474,-1.386136315,-1.058964607,-3.850111925
Liberia,LBR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,,-10.14197878,-2.953053985,-37.27965203,54.19322614,5.427447304,5.98449341,14.7122509,6.03685055,7.63147559,4.714607242,12.33806904,1.86369945,8.965004165,1.016832501,1.394631611,-1.40979317
Liberia,LBR,GNI (current US$),NY.GNP.MKTP.CD,427664600,364500300,379200400,263100100,308400200,394400200,452028800,584827100,690440500,1010547300,1113297000,1420555200,1473530000,1645006500,1680000000,1754000000,1820000000
Liberia,LBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,14.15964701,10.33028812,7.829087049,10.83435885,7.341446083,11.39070907,17.49021427,7.42755575,7.291036635,8.486600465,6.834768221,7.574897857,9.826358043,7.782652921,
Liberia,LBR,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,69.03587284,63.28184474,58.56978715,56.29323567,65.2251752,49.56787434,78.1260752,39.69941911,44.74809174,42.67827137,77.27413306,80.79035908,
Liberia,LBR,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,88.51001723,88.36963686,89.28218831,87.71320881,80.74490157,89.7913662,82.15037626,86.88731255,59.50623964,58.11943985,69.53772857,73.08870917,
Liberia,LBR,"Labor force, total",SL.TLF.TOTL.IN,987099,1022611,1047695,1068065,1091193,1121732,1161871,1210209,1263420,1317257,1368863,1412595,1452861,1491448,1534059,1581809,1631182
Liberia,LBR,Land area (sq. km),AG.LND.TOTL.K2,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320
Mali,MLI,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,110.4653945,107.5759289,101.6543837,107.0894609,107.9572482,108.1475871,104.1187836,108.3455239,113.2524442,107.0994785,112.3109569,108.461202,103.4079145,107.5272611,108.9040396,107.285262,106.6225719
Mali,MLI,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.051194494,0.044767959,0.044379826,0.040494954,0.041433182,0.039868062,0.039957873,0.041313156,0.041868515,0.030134747,0.03417469,0.035871095,0.034396624,0.034738711,,,
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.074893437,0.073383783,0.072779635,0.070254145,0.070724633,0.070195456,0.071249296,0.073738963,0.075735439,0.055231208,0.063974498,0.067247651,0.062083931,0.062311648,,,
Mali,MLI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,9.971181075,12.03975964,11.67861108,14.73397902,13.87850005,13.06916258,18.05486215,17.72683983,13.358938,17.36881889,12.82489718,14.29729162,16.13233682,23.38214262,20.29155468,,
Mali,MLI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1159.551873,1328.888461,1349.883549,1456.524978,1472.481882,1567.708574,1636.445353,1681.662578,1737.714752,1774.06535,1834.117059,1874.70303,1838.190576,1856.267363,1964.75247,2043.45923,2117.218178
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.830625892,12.05011235,0.044096885,5.790524044,-1.609907015,3.148153035,1.273156684,0.099161466,1.345141527,1.322384779,2.13752128,0.145208782,-3.721145407,-0.621567621,3.982606553,2.898828067,2.264579458
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,269.3483829,306.8473237,334.2024016,391.7912801,439.3572924,487.9402556,521.6425796,595.6368319,689.6784228,697.0153124,708.3707632,835.0889098,777.3476868,777.6059139,825.5729915,729.7205338,780.5071109
Mali,MLI,Urban population (% of total),SP.URB.TOTL.IN.ZS,28.356,29.075,29.806,30.547,31.3,32.06,32.832,33.612,34.403,35.2,35.996,36.789,37.579,38.363,39.143,39.916,40.683
Mali,MLI,Rural population (% of total population),SP.RUR.TOTL.ZS,71.644,70.925,70.194,69.453,68.7,67.94,67.168,66.388,65.597,64.8,64.004,63.211,62.421,61.637,60.857,60.084,59.317
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,6.534762657,4.66218688,3.493616811,4.773382727,4.6790657,5.413452222,3.240252913,-0.836178866,2.303584809,7.043356204,5.962581591,5.349464531
Mali,MLI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.945000172,7.622000217,7.315999985,4.532000065,8.75399971,9.583000183,10.42000008,11.69999981,10.56599998,9.423000336,7.300000191,6.900000095,6.93200016,7.300000191,8.199999809,8.137999535,8.097000122
Mali,MLI,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-10.68522259,11.3853122,-3.700045127,14.55877214,-2.257455527,7.5720007,4.181400838,3.360564488,11.41697227,3.120274368,10.45107674,-1.339407615,8.179191767,-2.137629384,8.750027383,6.924199557,2.109364855
Mali,MLI,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,6.29294165,6.39271264,6.31707332,6.25006856,6.2798959,6.33580578,6.55543828,6.97251095,6.7369722,6.84936871,6.35206417,6.58863181,6.46533952,6.5777895,6.86216649,,
Mali,MLI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.044,,,,0.079,,,0.074,0.049,0.074,0.083,,,,,,
Mali,MLI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,0.622,,,0.201,0.297,0.426,0.43,,,,,,
Mali,MLI,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,0.005,,,0.077,,0.008,0.007,,,,,,
Mali,MLI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,0.3,,,0.6,,0.1,,,,,,
Mali,MLI,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,-2.540212596,7.856065978,-1.309892589,8.820611714,-1.55636742,3.230179091,0.687585239,1.180443562,1.78710892,1.139272531,0.319429062,0.400501397,-4.329862623,0.259444329,4.756131423,2.436914928,1.806619347
Mali,MLI,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,0.237856489,11.05769583,1.710875034,12.24446619,1.61526318,6.619481833,4.057019726,4.611566184,5.230300721,4.489887178,3.537047011,3.50343549,-1.463136107,3.210528888,7.839649939,5.486915253,4.877689721
Mali,MLI,GNI (current US$),NY.GNP.MKTP.CD,2924051198,3299284700,3649581791,4543662842,5262754105,6038384906,6642384317,7924811204,9527511175,9943827256,10259757671,12516311301,11941110864,12380692656,13619774969,12352234321,13556296270
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.677661659,5.187011919,5.032822757,-1.34672619,-3.099781281,6.397882939,1.543525969,1.412002017,9.170988137,2.463751886,1.108926907,2.855534106,5.42738719,-0.606221674,0.895009182,1.435735842,
Mali,MLI,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,23.51239435,23.28174045,23.77076947,22.57678684,26.89273519,30.39601908,29.42325298,33.30198595,32.03821656,38.63690476,42.78572932,44.80761296,53.36091383,55.93875103,51.239922,,
Mali,MLI,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,12.73258961,25.51234171,26.62368751,20.2333513,16.86423159,19.02757247,17.34644846,19.59937788,18.24411042,26.49851935,24.50780053,23.40501058,23.718452,58.22411868,59.34646954,,
Mali,MLI,"Labor force, total",SL.TLF.TOTL.IN,3004279,3090381,3190635,3295503,3412498,3692103,3973618,4273012,4587487,4913908,5250009,5395064,5552643,5713389,5876009,6065101,6272038
Mali,MLI,Land area (sq. km),AG.LND.TOTL.K2,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190
Nigeria,NGA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.269,,,0.282,,0.298,0.369,0.403,0.403,0.408,0.395,,,,,,
Nigeria,NGA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,1.696,,1.623,1.595,1.599,1.605,,1.605,,,,,,
Nigeria,NGA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,0.911,,,0.14,0.137,,,,,,,,
Nigeria,NGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.2,,,,0.5,,,,,,,,,,,,
Nigeria,NGA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.227190156,0.229051138,0.25982349,0.223486265,0.174124505,0.181594886,0.158522234,0.142634056,0.135761196,0.101323851,0.112667647,0.11217796,0.111540088,0.101597249,,,
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.647071762,0.664256559,0.762545743,0.705683197,0.716723756,0.753487666,0.693421339,0.649213947,0.639510536,0.49698548,0.580256275,0.589977039,0.595562908,0.556657254,,,
Nigeria,NGA,Urban population (% of total),SP.URB.TOTL.IN.ZS,34.84,35.669,36.508,37.356,38.212,39.074,39.943,40.819,41.702,42.588,43.48,44.362,45.234,46.094,46.942,47.776,48.597
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,65.16,64.331,63.492,62.644,61.788,60.926,60.057,59.181,58.298,57.412,56.52,55.638,54.766,53.906,53.058,52.224,51.403
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.702000141,6.77699995,6.853000164,6.931000233,7.011000156,7.05700016,7.102000237,7.146999836,7.191999912,7.237999916,7.285999775,7.334000111,7.599999905,7.099999905,4.800000191,4.275000095,5.005000114
Nigeria,NGA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,29.36449807,10.49502568,7.644456202,4.50266034,10.61627458,19.6230923,38.93261914,16.27563168,25.64200895,14.66043732,25.49161504,25.87138988,33.33343521,19.23316728,22.12345206,17.67833959,
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2257.525221,2351.035161,2415.791906,2650.976241,3550.744733,3694.485774,4014.48935,4288.395313,4525.212182,4747.714933,5045.978167,5259.295504,5437.807117,5670.102575,5974.756571,6037.697433,5867.141985
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.714290675,1.821727504,1.20083398,7.589886622,30.35658183,0.804664717,5.422785011,4.053714709,3.492157398,4.12618684,4.999833324,2.119093602,1.524085569,2.614625618,3.519623839,-0.022234865,-4.086254022
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,379.1193264,351.7996666,459.4572117,512.650719,648.8150852,807.8938738,1019.743286,1136.829645,1383.893354,1097.661422,2327.32067,2527.942003,2755.297787,2996.964302,3221.678128,2655.157977,2177.98517
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.318093381,4.411065196,3.784648183,10.35418456,33.73577503,3.444666813,8.210964859,6.828398348,6.270263697,6.934416004,7.839739477,4.887386611,4.279277314,5.394416311,6.309718253,2.652693623,-1.541056556
Nigeria,NGA,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,2.945220466,3.880848941,55.18263853,6.982713189,6.292025063,7.055755031,7.40304275,7.191590826,6.266296423,5.879196511,5.822678494,2.915848922,6.7041582,2.936680011,4.270127449,3.717921487,4.106746256
Nigeria,NGA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,67.9198098,90.9167071,91.45225604,95.64310334,88.12662637,87.4344171,78.38665479,97.00586668,85.20671551,100.2656219,92.12315364,90.13449446,81.50264154,94.94904677,94.01494161,99.86048103,
Nigeria,NGA,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,2.83703653,3.24623068,2.43166603,4.04693455,4.32750562,4.10629745,3.65686026,4.4733267,3.99807623,4.23500082,3.47052573,3.68701062,3.2990842,3.70392576,3.66879844,,
Nigeria,NGA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,-10.11212728,9.603347658,0.238870071,6.873411887,29.51172728,-0.23607322,16.32213703,0.013480794,2.946796753,3.105823839,8.658484915,2.225360535,1.915750352,2.767336378,5.128578678,1.345868219,
Nigeria,NGA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,-7.833473703,12.3905728,2.798123843,9.619301504,32.86901958,2.376672694,19.3985786,2.680428049,5.710263587,5.886534343,11.59734577,4.996534279,4.681571215,5.551263947,7.962038163,4.057400625,
Nigeria,NGA,GNI (current US$),NY.GNP.MKTP.CD,40237931960,40042783070,53019380411,59996101998,77987520042,98881173161,1.41E+11,1.55E+11,1.93E+11,1.55E+11,3.50E+11,3.89E+11,4.39E+11,4.89E+11,5.49E+11,4.70E+11,3.96E+11
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.933292156,18.87364621,12.8765792,14.03178361,14.99803382,17.86349337,8.239526517,5.382223652,11.57798352,11.53767275,13.72020184,10.84079259,12.21700718,8.475827285,8.057382626,9.017683791,15.69685447
Nigeria,NGA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,81.62023557,81.62048995,81.61994455,88.62019946,79.03386982,21.70453938,11.96053869,26.48049018,20.77876271,22.94998444,17.10158295,34.20312302,18.26497123,30.5831536,32.01581896,20.61389007,
Nigeria,NGA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,60.51995882,60.5199499,60.52001449,46.13563793,,53.42263654,50.44880569,41.08158915,27.25345521,38.1382286,31.52681042,36.13756356,28.83884018,29.50626595,34.9909578,24.4398252,
Nigeria,NGA,"Labor force, total",SL.TLF.TOTL.IN,38687484,39475540,40270253,41062440,41846280,43050742,44204531,45434135,46729422,48081330,49483545,50878022,52331886,53850114,55446308,57140119,58810890
Nigeria,NGA,Land area (sq. km),AG.LND.TOTL.K2,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.880999565,9.125,5.650000095,8.053999901,8.38599968,8.468000412,10.02999973,8.800000191,9.470999718,10.15299988,9.248000145,10.35999966,10.38700008,10.36299992,10.36299992,9.784999847,9.482000351
Senegal,SEN,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,2.401818377,1.274064896,-22.24783619,17.82572866,2.384335463,11.01863854,-8.392922347,-5.797676524,19.53026518,13.03040098,5.844469114,-14.76671114,8.914855528,1.847725979,2.396361808,18.16393134,9.036307996
Senegal,SEN,Urban population (% of total),SP.URB.TOTL.IN.ZS,40.345,40.49,40.636,40.782,40.943,41.119,41.311,41.518,41.74,41.977,42.23,42.497,42.781,43.079,43.393,43.721,44.065
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,59.655,59.51,59.364,59.218,59.057,58.881,58.689,58.482,58.26,58.023,57.77,57.503,57.219,56.921,56.607,56.279,55.935
Senegal,SEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.80461876,13.91006226,11.76399314,16.52432928,15.74164035,15.94998295,15.22920938,17.42968916,17.08434419,15.34478247,17.45600557,17.50101929,18.32609489,17.0744403,15.97138791,,
Senegal,SEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1511.98434,1577.315648,1571.337173,1665.857782,1765.019728,1873.737614,1926.534515,2020.104627,2077.764364,2084.997148,2136.480863,2154.817596,2223.996483,2269.643472,2339.333925,2445.408376,2567.80042
Senegal,SEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.700996287,1.996499293,-1.885212656,3.942623312,3.117171061,2.850236219,-0.246947895,2.138660023,0.875508116,-0.408230355,1.232839625,-1.181956422,1.343627138,0.430515824,1.257677737,3.421652085,3.641924904
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,473.4500338,481.2870397,513.026227,642.7663113,733.0581811,773.8698713,809.8038296,950.3978522,1100.336708,1020.566464,1001.631377,1080.253021,1036.405018,1048.912351,1052.443873,908.7256145,958.0737379
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.186639102,4.580916419,0.654803692,6.683228134,5.870772214,5.622606857,2.461570253,4.938485083,3.682524403,2.423175917,4.179363063,1.761118048,4.411180285,3.485217346,4.311051022,6.485194754,6.649527991
Senegal,SEN,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.208882737,0.219632054,0.227256561,0.235014695,0.233433436,0.245477377,0.194989359,0.203530066,0.192967022,0.169547981,0.274976023,0.291967615,0.264437765,0.271991114,,,
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.398455815,0.427325303,0.433824209,0.46632215,0.477622832,0.516581423,0.409321364,0.436387428,0.417361598,0.365212359,0.599610304,0.629136954,0.577471339,0.596523237,,,
Senegal,SEN,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,109.2916743,109.0380004,110.4163687,112.1136091,112.6300393,115.4067792,117.4712066,122.3989428,126.3218989,116.8883781,115.4021409,118.3430485,121.0287188,120.8740338,119.1720247,116.9230344,116.4386542
Senegal,SEN,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,4.63151098,4.97866497,5.06418774,5.39898595,5.68098678,5.35462391,5.4435566,4.72179722,4.93514752,4.8075596,4.62149151,4.41690185,4.31118548,4.51055336,4.66497201,,
Senegal,SEN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,,,,,0.057,,,,0.059,,0.059,,,,,,
Senegal,SEN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,0.318,,,,0.42,,0.42,,,,,,
Senegal,SEN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,
Senegal,SEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,,0.1,0.3,,,,,,,,
Senegal,SEN,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,0.580594377,2.346435362,-2.17321823,4.50020563,3.399738057,2.188347561,0.582537866,2.231332613,1.363038269,-1.352937351,1.418521127,-1.899697202,1.216152565,0.346052235,0.96188469,3.096409397,2.903094551
Senegal,SEN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,3.063265264,4.93971927,0.35934217,7.255511955,6.16088477,4.942876717,3.313578406,5.033698014,4.183620833,1.451610785,4.370449085,1.022000964,4.279847204,3.398184706,4.006338487,6.15031777,5.889257392
Senegal,SEN,GNI (current US$),NY.GNP.MKTP.CD,4589011850,4799782720,5232162430,6764878045,7941187476,8551475411,9270535888,11188702544,13380373094,12638806452,12787054488,14086549899,13900878559,14488132874,14931131799,13237706540,14256196346
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.731981982,3.074343208,2.231174465,-0.030312216,0.507883566,1.704502602,2.113459399,5.853304285,5.769758507,-2.248021479,1.228681197,3.403228298,1.421378457,0.698626837,-1.079744817,0.14510746,0.834768889
Senegal,SEN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,52.59360531,46.25963878,48.57053452,47.9855237,52.02118826,49.63042234,52.35900864,42.37667769,45.27262937,48.1438322,51.03624947,49.69520233,54.05389409,54.59311136,54.61584981,,
Senegal,SEN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,19.2292602,18.44050149,28.38494473,25.48060708,27.86778356,28.39563936,28.39147507,23.209922,22.93879735,23.57473319,26.79190126,26.37188916,22.08750257,24.34646522,24.99237309,,
Senegal,SEN,"Labor force, total",SL.TLF.TOTL.IN,3179447,3204480,3230871,3257862,3284751,3310701,3328691,3490767,3662890,3843592,4031991,4232641,4368122,4507527,4649902,4806441,4960490
Senegal,SEN,Land area (sq. km),AG.LND.TOTL.K2,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.135999918,3.187999964,3.25,3.309000015,3.400000095,3.305000067,3.210999966,3.118999958,3.029000044,3.020999908,3.012000084,3.308000088,3.124000072,2.950000048,2.799999952,2.970000029,2.994999886
Sierra Leone,SLE,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,7.798467703,-37.53412407,31.73655421,9.470205416,8.791278188,6.825829879,5.967123689,13.25282585,6.6827236,4.021446062,3.516931132,4.891116345,3.846717858,4.552871188,0.803679467,3.533604143,3.838743773
Sierra Leone,SLE,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.102104928,0.146924164,0.124616151,0.122162766,0.11286095,0.092102702,0.117154051,0.094865248,0.09309115,0.087480773,0.09235509,0.109033069,0.108571222,0.104022615,,,
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.093195513,0.11993403,0.122795133,0.125535119,0.117970769,0.096561754,0.125395559,0.106680052,0.107654007,0.103438844,0.112416392,0.135882766,0.152292538,0.172170095,,,
Sierra Leone,SLE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,-9.491743173,-1.527291374,1.340725554,2.778341946,3.730054548,5.662469656,4.316584582,10.0646966,9.163794377,7.711746154,21.14410511,0.95235043,9.442461305,-12.88073409,6.140233144,,
Sierra Leone,SLE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,723.4657472,661.7667261,811.1083175,862.726771,901.6920778,933.4998171,982.3090272,1059.512973,1110.935143,1144.520751,1192.596559,1246.252789,1428.535497,1712.832695,1782.495442,1401.248088,1473.403805
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.696975846,-10.56636138,20.71399471,4.284450223,1.719525904,0.300261559,2.092084523,5.063346542,2.836131748,2.246686623,2.943222275,2.385236254,12.55317591,17.99566603,2.236710829,-22.22520061,3.78446585
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,139.3147734,227.7790471,249.9395402,263.7618312,263.1045817,287.6891942,322.313468,358.8274716,406.3759178,394.5932439,405.1284018,445.052005,561.8984239,710.8186998,708.4394757,587.5038233,496.0494634
Sierra Leone,SLE,Urban population (% of total),SP.URB.TOTL.IN.ZS,35.626,35.867,36.109,36.352,36.596,36.84,37.096,37.364,37.645,37.937,38.241,38.557,38.885,39.226,39.578,39.942,40.318
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,64.374,64.133,63.891,63.648,63.404,63.16,62.904,62.636,62.355,62.063,61.759,61.443,61.115,60.774,60.422,60.058,59.682
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.652727885,-7.140319715,26.26857661,9.382384967,6.417536687,4.332484395,5.525833107,8.058321564,5.399676742,4.649512913,5.365143206,4.810186455,15.18176908,20.71576829,4.556772366,-20.49084799,6.067013514
Sierra Leone,SLE,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,121.2602758,119.9455132,121.5332587,118.252552,112.7997964,111.8898055,108.1820265,109.0882239,112.1750931,114.2277647,117.4267973,148.1835603,127.4634647,130.1992869,121.6657165,128.0775216,130.3698451
Sierra Leone,SLE,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,13.63256032,11.8345473,11.96043347,11.69246204,11.66277367,12.24678485,10.67789154,10.1169446,10.29246346,13.13439594,10.31962615,11.98498249,11.23526449,11.58532421,11.08990224,,
Sierra Leone,SLE,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,,,,,0.033,,,,0.016,,0.022,,,,,,
Sierra Leone,SLE,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,0.486,,,,0.168,,0.166,,,,,,
Sierra Leone,SLE,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,0.108,,,,0.022,,0.022,,,,,,
Sierra Leone,SLE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,,,,,,,0.4,,,,,,,,,,
Sierra Leone,SLE,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,4.548100083,-10.28902226,20.91001753,4.757358539,1.417120708,0.196473112,2.450319969,12.33810509,5.597053512,3.154079906,-4.134929157,-0.17828049,17.93865182,13.62746925,0.699400195,-21.66330819,-5.776603574
Sierra Leone,SLE,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,7.528112349,-6.852356227,26.4736193,9.878411357,6.101164625,4.224523495,5.896117387,15.5404571,8.229423996,5.578230197,-1.879534226,2.185953921,20.69301865,16.24687338,2.984575484,-19.91642556,-3.704333975
Sierra Leone,SLE,GNI (current US$),NY.GNP.MKTP.CD,616098892.2,1052309961,1208969738,1344452566,1399108717,1589854495,1847768963,2264481829,2700760456,2701055496,2645049921,2901403971,3924034071,4893437932,4896148549,4195109987,3283921151
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.836419038,2.090235066,-3.285945729,7.599512504,14.18840934,12.05087483,9.539384388,11.65614168,-35.83667636,9.252279781,16.63522383,16.19180806,12.87007632,10.26641371,7.329444388,8.014358395,
Sierra Leone,SLE,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,32.75902446,35.98347561,0,4.504079612,2.048714567,0.221410726,2.44677922,9.580083479,6.848253225,49.52740357,8.458232951,50.43547241,58.88644463,47.27215611,63.20441224,,
Sierra Leone,SLE,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,53.59266612,41.84439537,8.323970364,14.39934743,19.34390001,8.829706801,21.24690231,19.75226088,18.59622755,15.62609024,45.20637172,34.42301576,45.29679209,51.33631689,78.10005138,,
Sierra Leone,SLE,"Labor force, total",SL.TLF.TOTL.IN,1645258,1708414,1780688,1867815,2002092,2092158,2165549,2232027,2294958,2358962,2426956,2490938,2559671,2632253,2707441,2785116,2863440
Sierra Leone,SLE,Land area (sq. km),AG.LND.TOTL.K2,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.43261428,3.591100876,3.066777271,3.03988488,3.037486218,3.369714479,3.515374911,2.787030473,4.075660764,-0.287996835,1.79988133,3.196146412,2.446000185,1.408546292,-0.150870313,-0.500461321,-0.202671741
Spain,ESP,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,,,,28.07572833,29.12428488,29.56512933,30.59406579
Spain,ESP,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,,,41.26590939,39.50027683,39.60091225,39.3938091
Spain,ESP,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,5.036592541,2.579908169,1.374344379,1.641646595,1.290714502,1.44194361,2.121999717,1.159864089,-0.735797101,-3.620684828,0.004136417,-1.664920691,-1.984800387,-1.203833363,1.883688487,3.532464403,3.396063172
